customer_id,firstname,lastname,record_number,days_since_opened,days_since_confirmed,primary_term,final_term,days_till_primary_close,days_till_final_close,loans_credit_limit,loans_next_payment_summary,loans_outstanding_balance,loans_max_overdue_amount,loans_credit_cost_rate,loans_within_5_days,loans_within_5_to_30_days,loans_within_30_to_60_days,loans_within_60_to_90_days,loans_over_90_days,is_zero_loans_within_5_days,is_zero_loans_within_5_to_30_days,is_zero_loans_within_30_to_60_days,is_zero_loans_within_60_to_90_days,is_zero_loans_over_90_days,utilization,over_limit_count,max_over_limit_count,is_zero_utilization,is_zero_over_limit_count,is_zero_max_over_limit_count,encoded_payment_0,encoded_payment_1,encoded_payment_2,encoded_payment_3,encoded_payment_4,encoded_payment_5,encoded_payment_6,encoded_payment_7,encoded_payment_8,encoded_payment_9,encoded_payment_10,encoded_payment_11,encoded_payment_12,encoded_payment_13,encoded_payment_14,encoded_payment_15,encoded_payment_16,encoded_payment_17,encoded_payment_18,encoded_payment_19,encoded_payment_20,encoded_payment_21,encoded_payment_22,encoded_payment_23,encoded_payment_24,encoded_loans_account_holder_type,encoded_loans_credit_status,encoded_loans_credit_type,encoded_loans_account_currency,primary_close_flag,final_close_flag
9dc7f355-1d8b-4ee7-a6ab-137a8e5c5976,Arhaan,Badami,17,1,9,14,7,10,8,14,2,4,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,4,2,17,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
163b64af-de7c-4168-b66c-be2a831da1d8,Azad,Krish,7,18,8,7,6,5,10,1,2,3,2,4,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,,0,1,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,1,1,0,0
924da2e5-172e-47a3-836c-c5b2fcd6a9a1,Veer,Golla,16,15,8,17,14,6,13,14,2,3,2,2,6,16,5,4,8,Yes,No,No,No,No,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,,3,4,3,3,3,3,3,3,3,3,4,3,3,2,2,1,4,4,1,0,0
16426a0c-a225-418d-9bc3-998871085abf,Anay,Srinivasan,4,15,4,13,0,9,1,6,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
6a8f55c3-a94e-4b2a-85a6-2447abde9ed8,Tushar,Kala,12,17,0,14,7,14,8,15,2,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,4,1,3,4,1,0,0
9ce099d7-3620-4a26-9e40-81c134c6a9bd,Nitya,Babu,10,5,6,0,7,14,8,2,5,1,2,0,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,12,2,17,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,4,1,0,0
f2f932da-8171-4de5-8bd8-26ddd324968c,Ritvik,Mani,11,18,8,3,5,3,10,4,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0,0,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
8fbe4d31-4d02-41f9-8b5a-30d3ad70eeef,Vritika,Sagar,11,18,8,7,6,5,10,5,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,,3,4,3,3,3,4,1,3,4,1,0,0
e979904d-03f9-4fcc-aa2c-bbb404df7a89,Oorja,Bhargava,9,13,1,8,11,13,5,1,2,3,2,9,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
e0dd049d-dd5c-4067-9c0b-68761de28740,Sana,Shankar,16,18,8,1,16,15,14,7,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
8855663e-c57b-42a2-aec1-af3059f13f4a,Tarini,Tripathi,21,3,9,4,10,1,2,1,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,0,3,3,4,3,3,3,4,1,3,4,1,1,0
bc76ab25-7743-4a93-9452-24981cb92e0f,Fateh,Chawla,13,4,17,2,10,15,14,13,2,3,2,7,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,3,3,4,3,,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
2ec829f8-56f9-4de1-bd4b-963904e08c09,Ranbir,Choudhary,13,19,2,7,6,1,11,18,6,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,0,2,17,No,Yes,Yes,0,0,0,0,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,5,1,0,0
0493ecaf-7cc6-46f6-afd9-552b6216f45f,Pranay,Gole,4,4,11,10,13,8,8,2,2,3,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,2,1,0,0
9f1fed9c-9fe5-4056-aa66-b424d5b076c4,Ira,Dugal,6,15,9,7,11,9,1,13,6,3,2,9,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
34c4c1a6-ae4e-4d05-9ede-64c8834b6f4e,Abram,Kaul,1,16,7,7,6,4,9,5,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
0779bc9c-9196-4be2-ae9b-9b593246e601,Ayesha,Warrior,9,17,9,17,16,1,11,8,4,4,1,1,6,16,5,4,8,Yes,No,Yes,Yes,Yes,8,2,17,No,Yes,No,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,,0,4,1,2,4,1,0,0
0b58954e-0f9b-41dd-9783-588f36d9505e,Elakshi,Dave,1,16,7,15,9,4,9,13,2,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,,3,3,4,1,3,4,1,0,0
078d19ac-186b-4d6f-8ede-7f33c60d2d07,Reyansh,Rout,4,6,9,8,5,3,5,12,3,3,2,1,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
2c079c26-a9ff-4c2e-8dac-86221e282bb4,Aaryahi,Varkey,2,14,17,6,1,0,4,10,2,3,2,0,6,13,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,0,0
e0d6c225-40e1-417c-9cd0-6023a4fcfc05,Amani,Badal,10,5,12,7,2,16,12,12,2,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,3,3,4,3,3,,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
be03dd55-c3ad-4097-ad84-0b6a8418e772,Umang,Vala,14,13,14,13,0,13,5,5,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
38e05d89-fb39-4d28-b331-74c26388ea21,Nirvaan,Ramakrishnan,12,7,1,13,3,1,15,12,2,3,2,7,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3956b690-3002-47b4-8106-3658fc1bb281,Purab,Bobal,7,5,10,6,1,0,4,14,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,0,0
94ea3ce2-9a84-4fba-8bad-5f4b320dce92,Shanaya,Atwal,7,13,17,2,14,5,10,17,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3,3,3,4,1,3,4,1,0,0
c063055f-0586-4c1d-a047-2a0877982479,Manikya,Sule,6,3,1,3,3,16,12,12,5,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,3,,0,3,3,3,3,3,4,3,3,3,,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
553f32d9-4c5d-4870-b0c1-94d32d2a2d6d,Yashvi,Manne,11,13,9,4,2,1,5,12,2,3,2,9,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,,0,0,0,0,0,,0,0,0,3,4,,3,3,,3,3,3,3,,3,3,3,4,1,3,4,1,1,0
3da7e22a-ae6b-4fb3-82f0-b23b940b26b1,Hridaan,Yogi,14,19,1,4,3,2,15,18,2,3,2,6,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,3,3,,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,5,1,0,0
5159d545-857a-41cb-b58f-ac1704aae1ee,Kaira,Chander,1,0,5,11,16,16,7,14,2,3,2,4,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
129c2d27-9671-4251-ba36-2e8201d1fc64,Mehul,Boase,10,3,17,13,2,11,0,10,2,3,2,4,6,16,5,4,8,Yes,No,No,No,Yes,16,2,17,Yes,Yes,Yes,3,2,1,1,0,0,,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
398e855a-6f7f-4336-a8c8-9235f0d48fc5,Hridaan,Bali,8,10,11,0,13,15,7,16,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,0,0
a4447805-5c5a-4cfa-b09f-a68fe9054518,Anay,Golla,16,6,14,4,8,3,5,18,4,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
e0652aa4-b3b9-497b-a582-33859e9ce08a,Vritika,Bumb,1,8,7,13,6,9,1,6,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
51d5a841-6e8e-4ad0-9ad2-56ed264861aa,Badal,Arya,14,7,9,14,3,10,15,2,5,3,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
35d194b1-fd68-43f1-89d8-05ee5c7ff1b5,Anahita,Wadhwa,1,16,4,10,13,9,1,0,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,3,3,3,,3,3,3,,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
a166f8c5-83c2-4ab5-9099-14b6208c1ce1,Elakshi,Sharaf,7,0,9,1,14,5,10,14,0,3,2,0,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,4,1,0,0
77b3b8c5-2493-4ab5-bdbf-c8608ec7e797,Samar,Chandran,7,10,4,17,16,3,5,11,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,3,3,3,0,3,3,3,3,3,4,3,3,3,,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
5a7f01c4-8424-46dd-b41c-83a33976eecd,Devansh,Choudhary,7,6,11,12,6,5,10,0,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,3,3,3,3,4,,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
c9e0677d-fc2f-47ff-93c7-127dc7469100,Vritika,Apte,6,18,3,9,12,5,10,5,2,3,2,4,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,1,1,1,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
6655c6b5-9ff6-4686-83c8-887d3708945f,Aniruddh,Kaur,19,18,6,1,14,11,12,11,3,3,2,8,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,,1,0,0,,4,1,3,4,1,0,0
55af9b35-aecc-4f13-becd-9f698d2e8e54,Siya,Swamy,16,1,1,13,14,2,11,0,2,3,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,,3,3,,3,,3,3,3,4,1,3,4,1,0,0
5b402ba6-b7ab-42d9-abed-ca63edeacac8,Umang,Sangha,11,2,13,13,7,2,8,2,2,3,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,2,1,0,0
83cd992d-031a-4ac2-b4d4-e64b0b40f5b9,Shlok,Deol,10,9,9,9,0,1,11,5,6,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,5,2,17,No,Yes,Yes,,0,0,,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
e52022fa-7bda-45ec-8c83-bfc6e7bde895,Arnav,Agate,6,14,7,8,11,9,1,5,6,3,2,2,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,1,0,0,0,0,3,3,3,3,,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
829ab74c-5f02-496c-a448-1f077c29696a,Vanya,Master,5,0,3,9,12,13,5,3,2,3,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,,0,0,0,0,0,3,4,3,3,3,3,3,,3,3,4,3,3,3,4,1,3,4,1,0,0
af75dea9-116d-4091-84c3-a89a373f37b4,Zaina,Dara,14,4,6,15,12,5,7,1,4,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
a7397ce4-ef3c-4d2c-b9c0-f0a9152ea50a,Tiya,Balakrishnan,23,7,6,14,7,10,4,2,5,1,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,3,2,17,No,Yes,Yes,0,0,0,0,,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
16245a76-1dfc-4e4e-903e-27a8d25d70e2,Raghav,Ahuja,8,6,14,7,6,3,5,0,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,,3,3,3,4,1,3,5,1,0,0
3aa24b2f-efc8-4906-8639-8e02447e26fd,Sumer,Lata,13,2,9,14,7,10,8,8,3,5,2,7,6,16,5,4,8,Yes,No,Yes,Yes,Yes,17,2,17,No,Yes,Yes,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,0
cd0b9991-7419-4e01-a6d1-1aa8ee5ada93,Damini,Borah,8,14,8,0,7,16,7,14,2,3,2,4,6,16,5,4,8,No,Yes,No,Yes,Yes,9,5,4,No,No,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,3,1,0,0
56c0270f-ea6e-4170-ba84-130274009380,Navya,Kuruvilla,2,14,6,4,10,1,13,18,2,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,3,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0
32158ec2-0b7f-4eb1-b77b-bb300f08b577,Misha,Bhargava,18,2,9,14,7,14,8,14,3,5,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,15,2,17,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0
081c5268-1254-4de6-b39a-f7ff2c1354a1,Azad,Tripathi,6,15,7,9,2,9,1,6,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
b6034bab-8a7e-47f1-b677-cc3692355720,Inaaya ,Srinivas,13,1,6,2,2,12,6,8,4,3,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,3,3,3,,3,3,3,3,,3,3,,4,3,3,3,4,1,3,4,1,0,0
6626ea6e-53fa-4593-ba1b-5dc2d672280c,Piya,Vasa,3,14,4,7,11,6,13,1,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
457041c2-e6c0-4b0e-b24e-eae892b1eed0,Khushi,Bandi,8,4,11,15,11,16,7,11,2,3,2,4,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,1,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
b4b83af8-531f-4485-bc85-3447c00b5cfd,Pranay,Ray,7,5,3,12,10,15,14,10,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,4,1,0,0
0e18b54e-f7c3-4002-8567-e279b7dc7c3e,Divyansh,Bava,3,14,14,17,14,13,5,0,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,1,3,2,1,0,0
310885c5-ca63-474b-88a8-6fb04b006e50,Prerak,Sagar,1,16,1,13,0,4,9,19,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,,3,3,3,4,3,3,3,4,1,4,4,1,0,0
9dae0cde-c8a1-4b56-9582-ffc102d36457,Bhamini,Manda,5,14,4,8,11,6,13,19,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,,3,3,4,3,3,3,4,1,3,4,1,0,0
35df6d72-01b9-4d65-ab6a-64fd2d3d8a30,Emir,Dhar,3,15,4,14,14,3,13,0,2,3,2,2,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0
a0870cf0-4bf8-4a09-a30b-b2f00424758a,Ayesha,Thaman,17,3,9,1,15,12,6,15,5,3,2,8,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
3bddbf68-4f3f-42a3-88da-47b96fc1f758,Veer,Dani,12,2,3,16,9,2,15,3,2,3,2,7,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
4e882431-b952-4ab2-804d-7cd05218a7a4,Priyansh,Venkataraman,4,0,8,2,14,3,10,1,2,3,2,4,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,3,4,3,3,3,4,1,3,4,1,0,0
a228db57-6462-457d-a98b-2a3b53eca310,Raghav,Setty,14,2,17,4,3,15,14,18,3,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
464773ba-a44b-48b5-8813-e54ae866750e,Reyansh,Mander,14,0,9,6,1,10,4,7,3,5,2,7,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,6,2,17,No,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,0,0
2e958c2e-dabc-47c6-831a-d37a4a1b2e19,Nayantara,Bhakta,6,14,4,13,0,6,13,6,2,3,3,4,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,3,Yes,Yes,No,0,0,0,0,0,0,,1,1,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
50b0e247-cc75-4e60-ae88-649a0328555f,Gatik,Vora,4,8,7,9,0,9,1,19,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,,0,0,0,0,0,0,0,,4,3,3,3,3,3,3,3,3,4,,3,3,4,1,3,4,1,0,0
c5a3ecc7-dd2f-4860-bc25-2ff20d6d0b4b,Diya,Mander,23,2,17,3,3,15,14,5,2,3,2,6,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,,3,3,3,4,3,3,3,4,1,3,4,1,0,0
dfab2464-f2d2-4afc-b29f-fb1dd9d1972b,Vaibhav,Sethi,15,19,10,14,7,10,4,0,0,1,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,3,2,17,No,Yes,Yes,0,0,0,0,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,,1,2,4,1,0,0
954b0604-a9a5-49a2-a6f8-685bf7b795bb,Nehmat,Gole,5,15,17,6,1,14,0,14,2,3,1,2,6,16,5,4,8,No,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0
9a4c47a7-c7de-4947-875b-934d2f7db48a,Anvi,Taneja,10,5,16,6,1,0,4,19,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,3,3,3,4,1,2,3,1,0,0
dd15baa2-a9eb-42f3-8844-cbe91af3887f,Sana,Korpal,7,14,6,4,7,1,12,16,3,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,3,3,3,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0
ef59db00-9368-4c8b-b324-ca9ae4917812,Anahi,Lala,2,0,17,9,12,13,5,6,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
1018deb2-816d-4e70-8621-d0b32ea78cb4,Farhan,Gara,2,16,7,4,7,1,13,4,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,1,0
8bd02516-7de4-4519-81e2-40bc9d5dbcc3,Mamooty,Toor,8,5,9,1,14,1,6,14,0,3,2,7,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,4,1,0,0
c693d124-e4b5-4e6b-992e-214dbb4a8830,Lavanya,Balasubramanian,5,18,5,13,3,5,10,10,2,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,3,3,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0
877d7909-ed1b-4da1-88a6-5e5dca5790cd,Devansh,Issac,5,14,4,17,16,13,5,2,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,2,1,0,0
dee47707-ca17-4761-8b7c-5860aa18b149,Parinaaz,Raval,10,13,9,6,1,0,4,18,2,3,2,2,6,16,5,4,8,Yes,No,No,Yes,Yes,16,2,17,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,1,1,2,3,1,0,0
